tau_true,category,tau_pred,TP,FP,TN,FN,Precision,Recall,TPR,FPR,prevalence
0.5,BULLYING_HARASSMENT,0.18,6492,17573,74365,1570,0.2697693746104301,0.8052592408831556,0.8052592408831556,0.19113968108942983,0.08062
0.5,BULLYING_HARASSMENT,0.19,6491,17565,74373,1571,0.269828732956435,0.8051352021830811,0.8051352021830811,0.1910526659270378,0.08062
0.5,BULLYING_HARASSMENT,0.2,6093,14128,77810,1969,0.301320409475298,0.7557677995534606,0.7557677995534606,0.15366877678435467,0.08062
0.5,BULLYING_HARASSMENT,0.21,6014,13669,78269,2048,0.30554285423969924,0.7459687422475813,0.7459687422475813,0.14867628184211099,0.08062
0.5,BULLYING_HARASSMENT,0.22,6014,13669,78269,2048,0.30554285423969924,0.7459687422475813,0.7459687422475813,0.14867628184211099,0.08062
0.5,BULLYING_HARASSMENT,0.23,6014,13669,78269,2048,0.30554285423969924,0.7459687422475813,0.7459687422475813,0.14867628184211099,0.08062
0.5,BULLYING_HARASSMENT,0.24,6014,13669,78269,2048,0.30554285423969924,0.7459687422475813,0.7459687422475813,0.14867628184211099,0.08062
0.5,BULLYING_HARASSMENT,0.25,6011,13659,78279,2051,0.3055922724961871,0.745596626147358,0.745596626147358,0.14856751288912093,0.08062
0.5,BULLYING_HARASSMENT,0.26,5831,12462,79476,2231,0.3187558082326573,0.7232696601339618,0.7232696601339618,0.13554786921621093,0.08062
0.5,BULLYING_HARASSMENT,0.27,5831,12462,79476,2231,0.3187558082326573,0.7232696601339618,0.7232696601339618,0.13554786921621093,0.08062
0.5,BULLYING_HARASSMENT,0.28,5831,12462,79476,2231,0.3187558082326573,0.7232696601339618,0.7232696601339618,0.13554786921621093,0.08062
0.5,BULLYING_HARASSMENT,0.29,5774,12165,79773,2288,0.3218685545459613,0.7161994542297196,0.7161994542297196,0.1323174313124062,0.08062
0.5,BULLYING_HARASSMENT,0.3,5774,12165,79773,2288,0.3218685545459613,0.7161994542297196,0.7161994542297196,0.1323174313124062,0.08062
0.5,BULLYING_HARASSMENT,0.31,5739,11937,80001,2323,0.3246775288526816,0.7118580997271149,0.7118580997271149,0.12983749918423285,0.08062
0.5,BULLYING_HARASSMENT,0.32,5739,11937,80001,2323,0.3246775288526816,0.7118580997271149,0.7118580997271149,0.12983749918423285,0.08062
0.5,BULLYING_HARASSMENT,0.33,5739,11937,80001,2323,0.3246775288526816,0.7118580997271149,0.7118580997271149,0.12983749918423285,0.08062
0.5,BULLYING_HARASSMENT,0.34,5578,11167,80771,2484,0.3331143624962675,0.6918878690151328,0.6918878690151328,0.12146228980399834,0.08062
0.5,BULLYING_HARASSMENT,0.35,5374,10173,81765,2688,0.34566154241975944,0.6665839741999504,0.6665839741999504,0.11065065587678653,0.08062
0.5,BULLYING_HARASSMENT,0.36,5264,9676,82262,2798,0.3523427041499331,0.6529397171917638,0.6529397171917638,0.10524483891318062,0.08062
0.5,BULLYING_HARASSMENT,0.37,5264,9676,82262,2798,0.3523427041499331,0.6529397171917638,0.6529397171917638,0.10524483891318062,0.08062
0.5,BULLYING_HARASSMENT,0.38,5264,9675,82263,2798,0.3523662895776156,0.6529397171917638,0.6529397171917638,0.10523396201788161,0.08062
0.5,BULLYING_HARASSMENT,0.39,5264,9675,82263,2798,0.3523662895776156,0.6529397171917638,0.6529397171917638,0.10523396201788161,0.08062
0.5,BULLYING_HARASSMENT,0.4,5111,8919,83019,2951,0.3642908054169636,0.6339617960803771,0.6339617960803771,0.09701102917183319,0.08062
0.5,BULLYING_HARASSMENT,0.41,4856,7839,84099,3206,0.38251280031508467,0.6023319275613992,0.6023319275613992,0.08526398224890687,0.08062
0.5,BULLYING_HARASSMENT,0.42,4856,7839,84099,3206,0.38251280031508467,0.6023319275613992,0.6023319275613992,0.08526398224890687,0.08062
0.5,BULLYING_HARASSMENT,0.43,4856,7839,84099,3206,0.38251280031508467,0.6023319275613992,0.6023319275613992,0.08526398224890687,0.08062
0.5,BULLYING_HARASSMENT,0.44,4856,7839,84099,3206,0.38251280031508467,0.6023319275613992,0.6023319275613992,0.08526398224890687,0.08062
0.5,BULLYING_HARASSMENT,0.45,4856,7839,84099,3206,0.38251280031508467,0.6023319275613992,0.6023319275613992,0.08526398224890687,0.08062
0.5,BULLYING_HARASSMENT,0.46,4756,7525,84413,3306,0.3872648807100399,0.5899280575539568,0.5899280575539568,0.08184863712501904,0.08062
0.5,BULLYING_HARASSMENT,0.47,4721,7396,84542,3341,0.3896178922175456,0.5855867030513521,0.5855867030513521,0.08044551763144728,0.08062
0.5,BULLYING_HARASSMENT,0.48,4721,7395,84543,3341,0.3896500495212942,0.5855867030513521,0.5855867030513521,0.08043464073614827,0.08062
0.5,BULLYING_HARASSMENT,0.49,4684,7272,84666,3378,0.3917698226831716,0.5809972711485983,0.5809972711485983,0.07909678261437056,0.08062
0.5,BULLYING_HARASSMENT,0.5,4684,7272,84666,3378,0.3917698226831716,0.5809972711485983,0.5809972711485983,0.07909678261437056,0.08062
0.5,BULLYING_HARASSMENT,0.51,4684,7272,84666,3378,0.3917698226831716,0.5809972711485983,0.5809972711485983,0.07909678261437056,0.08062
0.5,BULLYING_HARASSMENT,0.52,4684,7272,84666,3378,0.3917698226831716,0.5809972711485983,0.5809972711485983,0.07909678261437056,0.08062
0.5,BULLYING_HARASSMENT,0.53,4274,6062,85876,3788,0.4135061919504644,0.5301414041180849,0.5301414041180849,0.06593573930257347,0.08062
0.5,BULLYING_HARASSMENT,0.54,4274,6062,85876,3788,0.4135061919504644,0.5301414041180849,0.5301414041180849,0.06593573930257347,0.08062
0.5,BULLYING_HARASSMENT,0.55,4273,6062,85876,3789,0.41344944363812286,0.5300173654180104,0.5300173654180104,0.06593573930257347,0.08062
0.5,BULLYING_HARASSMENT,0.56,4273,6062,85876,3789,0.41344944363812286,0.5300173654180104,0.5300173654180104,0.06593573930257347,0.08062
0.5,BULLYING_HARASSMENT,0.57,4114,5597,86341,3948,0.4236432911131706,0.5102952121061771,0.5102952121061771,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.58,4114,5597,86341,3948,0.4236432911131706,0.5102952121061771,0.5102952121061771,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.59,4114,5597,86341,3948,0.4236432911131706,0.5102952121061771,0.5102952121061771,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.6,4113,5597,86341,3949,0.4235839340885685,0.5101711734061027,0.5101711734061027,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.61,4113,5597,86341,3949,0.4235839340885685,0.5101711734061027,0.5101711734061027,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.62,4113,5597,86341,3949,0.4235839340885685,0.5101711734061027,0.5101711734061027,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.63,4113,5597,86341,3949,0.4235839340885685,0.5101711734061027,0.5101711734061027,0.06087798298853575,0.08062
0.5,BULLYING_HARASSMENT,0.64,4112,5591,86347,3950,0.42378645779655777,0.5100471347060282,0.5100471347060282,0.06081272161674172,0.08062
0.5,BULLYING_HARASSMENT,0.65,3624,4394,87544,4438,0.4519830381641307,0.4495162490697098,0.4495162490697098,0.04779307794383171,0.08062
0.5,BULLYING_HARASSMENT,0.66,3330,3756,88182,4732,0.46994072819644367,0.4130488712478293,0.4130488712478293,0.04085361874306598,0.08062
0.5,BULLYING_HARASSMENT,0.67,3330,3756,88182,4732,0.46994072819644367,0.4130488712478293,0.4130488712478293,0.04085361874306598,0.08062
